id_client,nom_client,ville,pays,segment
C02390,Salma Mansouri,Laâyoune,Maroc,Particulier
C02391,Nadia Bennani,Kenitra,Maroc,Particulier
C02392,Hajar Idrissi,Casablanca,Maroc,Professionnel
C02393,Amine Raji,Oujda,Maroc,Premium
C02394,Anas Berrada,Laâyoune,Maroc,Professionnel
C02395,Salma Alaoui,El Jadida,Maroc,Professionnel
C02396,Nadia Raji,Meknès,Maroc,Particulier
C02397,Hamza Cherkaoui,El Jadida,Maroc,Particulier
C02398,Hajar Mansouri,Béni Mellal,Maroc,Premium
C02399,Oumaima Tahiri,Mohammedia,Maroc,Particulier
C02400,Mehdi Hassani,Tanger,Maroc,Premium
C02401,Fatima Alami,Tanger,Maroc,Particulier
C02402,Imane Alaoui,Tanger,Maroc,Particulier
C02403,Khadija Idrissi,Mohammedia,Maroc,Particulier
C02404,Omar Zeroual,El Jadida,Maroc,Particulier
C02405,Zakaria Berrada,Casablanca,Maroc,Particulier
C02406,Omar Alami,Casablanca,Maroc,Professionnel
C02407,Hamza Idrissi,Rabat,Maroc,Professionnel
C02408,Hamza Alami,Oujda,Maroc,Professionnel
C02409,Omar Sabri,Casablanca,Maroc,Professionnel
C02410,Mehdi Mansouri,Mohammedia,Maroc,Particulier
C02411,Amine Lahlou,Nador,Maroc,Particulier
C02412,Sara Bennani,Fès,Maroc,Particulier
C02413,Ayoub Berrada,Oujda,Maroc,Particulier
C02414,Omar Lahlou,Rabat,Maroc,Particulier
C02415,Hamza Alami,Béni Mellal,Maroc,Premium
C02416,Sara El Amrani,Casablanca,Maroc,Particulier
C02417,Fatima Idrissi,Safi,Maroc,Premium
C02418,Omar Hassani,El Jadida,Maroc,Particulier
C02419,Sara Berrada,Marrakech,Maroc,Premium
C02420,Hajar El Fassi,Kenitra,Maroc,Particulier
C02421,Hajar El Fassi,Marrakech,Maroc,Professionnel
C02422,Amine El Amrani,Fès,Maroc,Particulier
C02423,Khadija Mansouri,Tanger,Maroc,Professionnel
C02424,Zakaria Lahlou,Kenitra,Maroc,Particulier
C02425,Salma Hassani,Marrakech,Maroc,Particulier
C02426,Youssef Alami,Oujda,Maroc,Professionnel
C02427,Hamza Sabri,Fès,Maroc,Particulier
C02428,Oumaima El Fassi,Nador,Maroc,Particulier
C02429,Salma Mansouri,Béni Mellal,Maroc,Particulier
C02430,Amine Bousselham,Fès,Maroc,Particulier
C02431,Khadija Hassani,Settat,Maroc,Particulier
C02432,Zakaria Sabri,Béni Mellal,Maroc,Particulier
C02433,Imane El Amrani,Meknès,Maroc,Particulier
C02434,Ayoub Hassani,Laâyoune,Maroc,Particulier
C02435,Imane El Fassi,Meknès,Maroc,Particulier
C02436,Rania Idrissi,Béni Mellal,Maroc,Professionnel
C02437,Hajar Alami,Meknès,Maroc,Particulier
C02438,Hajar Hassani,Casablanca,Maroc,Premium
C02439,Ahmed Kabbaj,Marrakech,Maroc,Particulier
C02440,Fatima Cherkaoui,Fès,Maroc,Particulier
C02441,Khadija Idrissi,Laâyoune,Maroc,Particulier
C02442,Ahmed Mansouri,Meknès,Maroc,Particulier
C02443,Imane Alami,Fès,Maroc,Particulier
C02444,Hajar Bennani,Béni Mellal,Maroc,Professionnel
C02445,Oumaima Tahiri,Mohammedia,Maroc,Particulier
C02446,Hamza El Fassi,Safi,Maroc,Particulier
C02447,Anas El Amrani,Casablanca,Maroc,Particulier
C02448,Oumaima Mansouri,Tanger,Maroc,Professionnel
C02449,Oumaima El Amrani,Kenitra,Maroc,Professionnel
C02450,Mohamed Lahlou,Nador,Maroc,Particulier
C02451,Ahmed Tahiri,Rabat,Maroc,Particulier
C02452,Imane El Amrani,Casablanca,Maroc,Particulier
C02453,Ayoub Raji,Nador,Maroc,Premium
C02454,Fatima Idrissi,Khouribga,Maroc,Particulier
C02455,Salma El Fassi,Tanger,Maroc,Particulier
C02456,Mehdi Bousselham,Fès,Maroc,Particulier
C02457,Imane Tahiri,Meknès,Maroc,Professionnel
C02458,Zakaria El Fassi,Laâyoune,Maroc,Professionnel
C02459,Oumaima Sabri,Nador,Maroc,Particulier
C02460,Imane Tahiri,El Jadida,Maroc,Particulier
C02461,Khadija Alaoui,Safi,Maroc,Particulier
C02462,Youssef Kabbaj,Marrakech,Maroc,Particulier
C02463,Mohamed Idrissi,Tétouan,Maroc,Particulier
C02464,Omar El Fassi,Laâyoune,Maroc,Particulier
C02465,Fatima Alaoui,Casablanca,Maroc,Particulier
C02466,Sara Raji,Rabat,Maroc,Particulier
C02467,Anas Hassani,Rabat,Maroc,Particulier
C02468,Youssef Lahlou,Tétouan,Maroc,Particulier
C02469,Fatima Bousselham,Safi,Maroc,Particulier
C02470,Imane Kabbaj,Tétouan,Maroc,Premium
C02471,Nadia El Amrani,Marrakech,Maroc,Professionnel
C02472,Omar Zeroual,Khouribga,Maroc,Professionnel
C02473,Mohamed Bousselham,Fès,Maroc,Particulier
C02474,Fatima Tahiri,Rabat,Maroc,Particulier
C02475,Youssef El Fassi,Nador,Maroc,Premium
C02476,Mehdi Mansouri,Meknès,Maroc,Professionnel
C02477,Rania Zeroual,Tanger,Maroc,Premium
C02478,Nadia Cherkaoui,Khouribga,Maroc,Professionnel
C02479,Fatima Kabbaj,Tétouan,Maroc,Particulier
C02480,Ahmed Bousselham,Béni Mellal,Maroc,Particulier
C02481,Hamza Hassani,Mohammedia,Maroc,Particulier
C02482,Hamza Lahlou,Casablanca,Maroc,Particulier
C02483,Oumaima Berrada,Mohammedia,Maroc,Particulier
C02484,Fatima Tahiri,Tanger,Maroc,Particulier
C02485,Hajar El Fassi,Safi,Maroc,Particulier
C02486,Salma Hassani,Nador,Maroc,Premium
C02487,Hamza Berrada,Nador,Maroc,Premium
C02488,Ahmed Kabbaj,Settat,Maroc,Professionnel
C02489,Khadija Mansouri,El Jadida,Maroc,Particulier
C02490,Zakaria Sabri,Khouribga,Maroc,Particulier
C02491,Rania Cherkaoui,Béni Mellal,Maroc,Particulier
C02492,Zakaria Bennani,Rabat,Maroc,Professionnel
C02493,Ayoub Alami,Meknès,Maroc,Particulier
C02494,Fatima Bousselham,Marrakech,Maroc,Particulier
C02495,Youssef Idrissi,El Jadida,Maroc,Particulier
C02496,Youssef Kabbaj,Nador,Maroc,Particulier
C02497,Meryem Berrada,Laâyoune,Maroc,Particulier
C02498,Imane El Amrani,Marrakech,Maroc,Particulier
C02499,Youssef Sabri,Tétouan,Maroc,Particulier
C02500,Mehdi Hassani,Settat,Maroc,Particulier
